state,sector,week,MtCO2 per week
Liaoning,Industry,2021-10-04/2021-10-10,3.972503
Liaoning,Industry,2021-10-11/2021-10-17,3.899602
Liaoning,Industry,2021-10-18/2021-10-24,3.993802
Liaoning,Industry,2021-10-25/2021-10-31,4.1044350000000005
Liaoning,Industry,2021-11-01/2021-11-07,3.9540759999999997
Liaoning,Industry,2021-11-08/2021-11-14,3.932854
Liaoning,Industry,2021-11-15/2021-11-21,4.101485
Liaoning,Industry,2021-11-22/2021-11-28,4.239484
Liaoning,Industry,2021-11-29/2021-12-05,4.096206
Liaoning,Industry,2021-12-06/2021-12-12,4.278852
Liaoning,Industry,2021-12-13/2021-12-19,4.398473
Liaoning,Industry,2021-12-20/2021-12-26,4.541802
Liaoning,Industry,2021-12-27/2022-01-02,4.616383
Liaoning,Industry,2022-01-03/2022-01-09,4.413859
Liaoning,Industry,2022-01-10/2022-01-16,4.391064
Liaoning,Industry,2022-01-17/2022-01-23,4.30994
Liaoning,Industry,2022-01-24/2022-01-30,3.921837
Liaoning,Industry,2022-01-31/2022-02-06,2.782198
Liaoning,Industry,2022-02-07/2022-02-13,2.917767
Liaoning,Industry,2022-02-14/2022-02-20,3.115201
Liaoning,Industry,2022-02-21/2022-02-27,3.261469
Liaoning,Industry,2022-02-28/2022-03-06,4.209669
Liaoning,Industry,2022-03-07/2022-03-13,4.398764
Liaoning,Industry,2022-03-14/2022-03-20,4.441689
Liaoning,Industry,2022-03-21/2022-03-27,4.357626
Liaoning,Industry,2022-03-28/2022-04-03,4.349795
Liaoning,Industry,2022-04-04/2022-04-10,4.303715
Liaoning,Industry,2022-04-11/2022-04-17,4.30816
Liaoning,Industry,2022-04-18/2022-04-24,4.117949
Liaoning,Industry,2022-04-25/2022-05-01,4.136762
Liaoning,Industry,2022-05-02/2022-05-08,4.1879
Liaoning,Industry,2022-05-09/2022-05-15,4.407428
Liaoning,Industry,2022-05-16/2022-05-22,4.276277
Liaoning,Industry,2022-05-23/2022-05-29,4.32581
Liaoning,Industry,2022-05-30/2022-06-05,4.090857
Liaoning,Industry,2022-06-06/2022-06-12,4.295157
Liaoning,Industry,2022-06-13/2022-06-19,4.515556
Liaoning,Industry,2022-06-20/2022-06-26,4.851127
Liaoning,Industry,2022-06-27/2022-07-03,4.453277
Liaoning,Industry,2022-07-04/2022-07-10,3.952517
Liaoning,Industry,2022-07-11/2022-07-17,4.303164
Liaoning,Industry,2022-07-18/2022-07-24,4.299581
Liaoning,Industry,2022-07-25/2022-07-31,4.343704
Liaoning,Industry,2022-08-01/2022-08-07,4.087828
Liaoning,Industry,2022-08-08/2022-08-14,4.079739
Liaoning,Industry,2022-08-15/2022-08-21,4.055117
Liaoning,Industry,2022-08-22/2022-08-28,3.870491
Liaoning,Industry,2022-08-29/2022-09-04,4.20579
Liaoning,Industry,2022-09-05/2022-09-11,4.613364
Liaoning,Industry,2022-09-12/2022-09-18,4.55175
Liaoning,Industry,2022-09-19/2022-09-25,4.320878
Liaoning,Industry,2022-09-26/2022-10-02,4.43263
Liaoning,Industry,2022-10-03/2022-10-09,4.629619
Liaoning,Industry,2022-10-10/2022-10-16,4.571759
Liaoning,Industry,2022-10-17/2022-10-23,4.422636
Liaoning,Industry,2022-10-24/2022-10-30,4.537175
Liaoning,Industry,2022-10-31/2022-11-06,4.530413
Liaoning,Industry,2022-11-07/2022-11-13,4.721363
Liaoning,Industry,2022-11-14/2022-11-20,4.850502
Liaoning,Industry,2022-11-21/2022-11-27,4.843082
Liaoning,Industry,2022-11-28/2022-12-04,4.4272849999999995
Liaoning,Industry,2022-12-05/2022-12-11,4.172197
Liaoning,Industry,2022-12-12/2022-12-18,4.2277379999999996
Liaoning,Industry,2022-12-19/2022-12-25,4.205806
Liaoning,Industry,2022-12-26/2023-01-01,4.35541
Liaoning,Industry,2023-01-02/2023-01-08,4.71099
Liaoning,Industry,2023-01-09/2023-01-15,4.269908
Liaoning,Industry,2023-01-16/2023-01-22,3.865582
Liaoning,Industry,2023-01-23/2023-01-29,3.7291849999999998
Liaoning,Industry,2023-01-30/2023-02-05,3.21204
Liaoning,Industry,2023-02-06/2023-02-12,3.050536
Liaoning,Industry,2023-02-13/2023-02-19,3.0819360000000002
Liaoning,Industry,2023-02-20/2023-02-26,3.106288
Liaoning,Industry,2023-02-27/2023-03-05,4.247924
Liaoning,Industry,2023-03-06/2023-03-12,4.647832
Liaoning,Industry,2023-03-13/2023-03-19,4.611344
Liaoning,Industry,2023-03-20/2023-03-26,4.624314
Liaoning,Industry,2023-03-27/2023-04-02,4.484544
Liaoning,Industry,2023-04-03/2023-04-09,4.322743
Liaoning,Industry,2023-04-10/2023-04-16,4.359068
Liaoning,Industry,2023-04-17/2023-04-23,4.358698
Liaoning,Industry,2023-04-24/2023-04-30,4.251082
Liaoning,Industry,2023-05-01/2023-05-07,3.953982
Liaoning,Industry,2023-05-08/2023-05-14,4.155736
Liaoning,Industry,2023-05-15/2023-05-21,4.12209
Liaoning,Industry,2023-05-22/2023-05-28,4.206445
Liaoning,Industry,2023-05-29/2023-06-04,4.351523
Liaoning,Industry,2023-06-05/2023-06-11,4.35784
Liaoning,Industry,2023-06-12/2023-06-18,4.546768
Liaoning,Industry,2023-06-19/2023-06-25,4.500302
Liaoning,Industry,2023-06-26/2023-07-02,4.412109
Liaoning,Industry,2023-07-03/2023-07-09,3.8096330000000003
Liaoning,Industry,2023-07-10/2023-07-16,4.100237
Liaoning,Industry,2023-07-17/2023-07-23,3.972521
Liaoning,Industry,2023-07-24/2023-07-30,3.8258039999999998
Liaoning,Industry,2023-07-31/2023-08-06,3.858142
Liaoning,Industry,2023-08-07/2023-08-13,3.938398
Liaoning,Industry,2023-08-14/2023-08-20,3.974316
Liaoning,Industry,2023-08-21/2023-08-27,3.806821
Liaoning,Industry,2023-08-28/2023-09-03,3.738687
Liaoning,Industry,2023-09-04/2023-09-10,4.25213
Liaoning,Industry,2023-09-11/2023-09-17,4.192143
Liaoning,Industry,2023-09-18/2023-09-24,4.188639
Liaoning,Industry,2023-09-25/2023-10-01,4.000468
Liaoning,Industry,2023-10-02/2023-10-08,4.2814499999999995
Liaoning,Industry,2023-10-09/2023-10-15,4.350277
Liaoning,Industry,2023-10-16/2023-10-22,4.194069
Liaoning,Industry,2023-10-23/2023-10-29,4.364694
Liaoning,Industry,2023-10-30/2023-11-05,4.188478
Liaoning,Industry,2023-11-06/2023-11-12,4.242959
Liaoning,Industry,2023-11-13/2023-11-19,4.392867
Liaoning,Industry,2023-11-20/2023-11-26,4.553844
Liaoning,Industry,2023-11-27/2023-12-03,4.367367
Liaoning,Industry,2023-12-04/2023-12-10,3.843896
Liaoning,Industry,2023-12-11/2023-12-17,4.201585
Liaoning,Industry,2023-12-18/2023-12-24,4.342885
Liaoning,Industry,2023-12-25/2023-12-31,4.277224
Liaoning,Industry,2024-01-01/2024-01-07,3.626829
Liaoning,Industry,2024-01-08/2024-01-14,3.601463
Liaoning,Industry,2024-01-15/2024-01-21,3.6426730000000003
Liaoning,Industry,2024-01-22/2024-01-28,3.6507560000000003
Liaoning,Industry,2024-01-29/2024-02-04,3.822596
Liaoning,Industry,2024-02-05/2024-02-11,3.321447
Liaoning,Industry,2024-02-12/2024-02-18,2.559666
Liaoning,Industry,2024-02-19/2024-02-25,3.606677
Liaoning,Industry,2024-02-26/2024-03-03,4.1182695
Liaoning,Industry,2024-03-04/2024-03-10,4.487354
Liaoning,Industry,2024-03-11/2024-03-17,4.222068
Liaoning,Industry,2024-03-18/2024-03-24,4.097237
Liaoning,Industry,2024-03-25/2024-03-31,4.05304
Liaoning,Industry,2024-04-01/2024-04-07,4.051349
Liaoning,Industry,2024-04-08/2024-04-14,3.969136
Liaoning,Industry,2024-04-15/2024-04-21,3.8810580000000003
Liaoning,Industry,2024-04-22/2024-04-28,3.873952
Liaoning,Industry,2024-04-29/2024-05-05,3.865163
Liaoning,Industry,2024-05-06/2024-05-12,4.0777660000000004
Liaoning,Industry,2024-05-13/2024-05-19,4.039131
Liaoning,Industry,2024-05-20/2024-05-26,4.154914
Liaoning,Industry,2024-05-27/2024-06-02,4.020443
Liaoning,Industry,2024-06-03/2024-06-09,4.025323
Liaoning,Industry,2024-06-10/2024-06-16,4.24939
Liaoning,Industry,2024-06-17/2024-06-23,4.276278
Liaoning,Industry,2024-06-24/2024-06-30,4.25154
Liaoning,Industry,2024-07-01/2024-07-07,3.5705220000000004
Liaoning,Industry,2024-07-08/2024-07-14,3.686039
Liaoning,Industry,2024-07-15/2024-07-21,3.784409
Liaoning,Industry,2024-07-22/2024-07-28,3.986218
Liaoning,Industry,2024-07-29/2024-08-04,3.802366
Liaoning,Industry,2024-08-05/2024-08-11,3.704171
Liaoning,Industry,2024-08-12/2024-08-18,3.789717
Liaoning,Industry,2024-08-19/2024-08-25,3.7642059999999997
Liaoning,Industry,2024-08-26/2024-09-01,3.745971
Liaoning,Industry,2024-09-02/2024-09-08,4.101049
Liaoning,Industry,2024-09-09/2024-09-15,4.083519
Liaoning,Industry,2024-09-16/2024-09-22,3.837778
Liaoning,Industry,2024-09-23/2024-09-29,3.735061
Liaoning,Industry,2024-09-30/2024-10-06,0.513679
Liaoning,Power,2019-12-30/2020-01-05,2.037484
Liaoning,Power,2020-01-06/2020-01-12,2.812139
Liaoning,Power,2020-01-13/2020-01-19,2.585012
Liaoning,Power,2020-01-20/2020-01-26,2.069508
Liaoning,Power,2020-01-27/2020-02-02,2.156964
Liaoning,Power,2020-02-03/2020-02-09,2.977398
Liaoning,Power,2020-02-10/2020-02-16,2.924579
Liaoning,Power,2020-02-17/2020-02-23,3.023193
Liaoning,Power,2020-02-24/2020-03-01,3.007206
Liaoning,Power,2020-03-02/2020-03-08,2.269664
Liaoning,Power,2020-03-09/2020-03-15,2.339421
Liaoning,Power,2020-03-16/2020-03-22,2.3822200000000002
Liaoning,Power,2020-03-23/2020-03-29,2.394521
Liaoning,Power,2020-03-30/2020-04-05,2.225864
Liaoning,Power,2020-04-06/2020-04-12,2.177959
Liaoning,Power,2020-04-13/2020-04-19,2.111557
Liaoning,Power,2020-04-20/2020-04-26,2.100297
Liaoning,Power,2020-04-27/2020-05-03,2.16724
Liaoning,Power,2020-05-04/2020-05-10,2.504902
Liaoning,Power,2020-05-11/2020-05-17,2.419325
Liaoning,Power,2020-05-18/2020-05-24,2.435102
Liaoning,Power,2020-05-25/2020-05-31,2.417229
Liaoning,Power,2020-06-01/2020-06-07,2.63095
Liaoning,Power,2020-06-08/2020-06-14,2.840075
Liaoning,Power,2020-06-15/2020-06-21,2.81405
Liaoning,Power,2020-06-22/2020-06-28,2.701223
Liaoning,Power,2020-06-29/2020-07-05,3.077745
Liaoning,Power,2020-07-06/2020-07-12,3.254328
Liaoning,Power,2020-07-13/2020-07-19,3.223776
Liaoning,Power,2020-07-20/2020-07-26,3.216478
Liaoning,Power,2020-07-27/2020-08-02,3.272624
Liaoning,Power,2020-08-03/2020-08-09,3.144108
Liaoning,Power,2020-08-10/2020-08-16,3.162983
Liaoning,Power,2020-08-17/2020-08-23,3.031285
Liaoning,Power,2020-08-24/2020-08-30,2.929498
Liaoning,Power,2020-08-31/2020-09-06,2.674131
Liaoning,Power,2020-09-07/2020-09-13,2.487922
Liaoning,Power,2020-09-14/2020-09-20,2.293789
Liaoning,Power,2020-09-21/2020-09-27,2.21195
Liaoning,Power,2020-09-28/2020-10-04,2.194829
Liaoning,Power,2020-10-05/2020-10-11,2.328126
Liaoning,Power,2020-10-12/2020-10-18,2.496719
Liaoning,Power,2020-10-19/2020-10-25,2.578734
Liaoning,Power,2020-10-26/2020-11-01,2.733978
Liaoning,Power,2020-11-02/2020-11-08,2.848635
Liaoning,Power,2020-11-09/2020-11-15,2.978273
Liaoning,Power,2020-11-16/2020-11-22,3.145528
Liaoning,Power,2020-11-23/2020-11-29,3.518105
Liaoning,Power,2020-11-30/2020-12-06,3.247524
Liaoning,Power,2020-12-07/2020-12-13,3.288684
Liaoning,Power,2020-12-14/2020-12-20,3.374615
Liaoning,Power,2020-12-21/2020-12-27,3.369919
Liaoning,Power,2020-12-28/2021-01-03,3.201757
Liaoning,Power,2021-01-04/2021-01-10,3.093895
Liaoning,Power,2021-01-11/2021-01-17,3.0383240000000002
Liaoning,Power,2021-01-18/2021-01-24,2.870991
Liaoning,Power,2021-01-25/2021-01-31,2.779168
Liaoning,Power,2021-02-01/2021-02-07,3.114096
Liaoning,Power,2021-02-08/2021-02-14,2.662626
Liaoning,Power,2021-02-15/2021-02-21,2.487599
Liaoning,Power,2021-02-22/2021-02-28,2.81451
Liaoning,Power,2021-03-01/2021-03-07,2.637669
Liaoning,Power,2021-03-08/2021-03-14,2.694731
Liaoning,Power,2021-03-15/2021-03-21,2.562989
Liaoning,Power,2021-03-22/2021-03-28,2.514263
Liaoning,Power,2021-03-29/2021-04-04,2.450954
Liaoning,Power,2021-04-05/2021-04-11,2.351675
Liaoning,Power,2021-04-12/2021-04-18,2.238102
Liaoning,Power,2021-04-19/2021-04-25,2.186226
Liaoning,Power,2021-04-26/2021-05-02,2.2196759999999998
Liaoning,Power,2021-05-03/2021-05-09,2.434732
Liaoning,Power,2021-05-10/2021-05-16,2.578452
Liaoning,Power,2021-05-17/2021-05-23,2.579368
Liaoning,Power,2021-05-24/2021-05-30,2.579749
Liaoning,Power,2021-05-31/2021-06-06,2.668127
Liaoning,Power,2021-06-07/2021-06-13,2.804569
Liaoning,Power,2021-06-14/2021-06-20,2.901541
Liaoning,Power,2021-06-21/2021-06-27,2.900025
Liaoning,Power,2021-06-28/2021-07-04,2.936595
Liaoning,Power,2021-07-05/2021-07-11,3.2097189999999998
Liaoning,Power,2021-07-12/2021-07-18,3.279006
Liaoning,Power,2021-07-19/2021-07-25,3.037319
Liaoning,Power,2021-07-26/2021-08-01,3.184924
Liaoning,Power,2021-08-02/2021-08-08,3.343461
Liaoning,Power,2021-08-09/2021-08-15,3.234956
Liaoning,Power,2021-08-16/2021-08-22,3.011693
Liaoning,Power,2021-08-23/2021-08-29,2.877318
Liaoning,Power,2021-08-30/2021-09-05,2.7634
Liaoning,Power,2021-09-06/2021-09-12,2.566924
Liaoning,Power,2021-09-13/2021-09-19,2.48948
Liaoning,Power,2021-09-20/2021-09-26,2.381824
Liaoning,Power,2021-09-27/2021-10-03,2.332324
Liaoning,Power,2021-10-04/2021-10-10,2.268814
Liaoning,Power,2021-10-11/2021-10-17,2.227177
Liaoning,Power,2021-10-18/2021-10-24,2.280978
Liaoning,Power,2021-10-25/2021-10-31,2.344163
Liaoning,Power,2021-11-01/2021-11-07,2.503441
Liaoning,Power,2021-11-08/2021-11-14,2.490007
Liaoning,Power,2021-11-15/2021-11-21,2.596769
Liaoning,Power,2021-11-22/2021-11-28,2.684142
Liaoning,Power,2021-11-29/2021-12-05,2.686063
Liaoning,Power,2021-12-06/2021-12-12,2.846228
Liaoning,Power,2021-12-13/2021-12-19,2.925798
Liaoning,Power,2021-12-20/2021-12-26,3.02114
Liaoning,Power,2021-12-27/2022-01-02,3.155108
Liaoning,Power,2022-01-03/2022-01-09,3.2394629999999998
Liaoning,Power,2022-01-10/2022-01-16,3.222734
Liaoning,Power,2022-01-17/2022-01-23,3.163195
Liaoning,Power,2022-01-24/2022-01-30,2.878355
Liaoning,Power,2022-01-31/2022-02-06,2.359231
Liaoning,Power,2022-02-07/2022-02-13,2.545853
Liaoning,Power,2022-02-14/2022-02-20,2.71812
Liaoning,Power,2022-02-21/2022-02-27,2.845745
Liaoning,Power,2022-02-28/2022-03-06,2.544533
Liaoning,Power,2022-03-07/2022-03-13,2.522181
Liaoning,Power,2022-03-14/2022-03-20,2.546792
Liaoning,Power,2022-03-21/2022-03-27,2.498593
Liaoning,Power,2022-03-28/2022-04-03,2.2923459999999998
Liaoning,Power,2022-04-04/2022-04-10,2.0199540000000002
Liaoning,Power,2022-04-11/2022-04-17,2.02204
Liaoning,Power,2022-04-18/2022-04-24,1.932766
Liaoning,Power,2022-04-25/2022-05-01,1.934433
Liaoning,Power,2022-05-02/2022-05-08,1.91336
Liaoning,Power,2022-05-09/2022-05-15,2.013659
Liaoning,Power,2022-05-16/2022-05-22,1.953737
Liaoning,Power,2022-05-23/2022-05-29,1.976368
Liaoning,Power,2022-05-30/2022-06-05,2.1933
Liaoning,Power,2022-06-06/2022-06-12,2.449277
Liaoning,Power,2022-06-13/2022-06-19,2.574955
Liaoning,Power,2022-06-20/2022-06-26,2.7663130000000002
Liaoning,Power,2022-06-27/2022-07-03,2.685807
Liaoning,Power,2022-07-04/2022-07-10,2.610534
Liaoning,Power,2022-07-11/2022-07-17,2.842125
Liaoning,Power,2022-07-18/2022-07-24,2.83976
Liaoning,Power,2022-07-25/2022-07-31,2.868903
Liaoning,Power,2022-08-01/2022-08-07,2.847957
Liaoning,Power,2022-08-08/2022-08-14,2.842324
Liaoning,Power,2022-08-15/2022-08-21,2.82517
Liaoning,Power,2022-08-22/2022-08-28,2.696544
Liaoning,Power,2022-08-29/2022-09-04,2.50254
Liaoning,Power,2022-09-05/2022-09-11,2.460336
Liaoning,Power,2022-09-12/2022-09-18,2.427478
Liaoning,Power,2022-09-19/2022-09-25,2.304353
Liaoning,Power,2022-09-26/2022-10-02,2.29379
Liaoning,Power,2022-10-03/2022-10-09,2.221725
Liaoning,Power,2022-10-10/2022-10-16,2.193959
Liaoning,Power,2022-10-17/2022-10-23,2.122395
Liaoning,Power,2022-10-24/2022-10-30,2.177361
Liaoning,Power,2022-10-31/2022-11-06,2.370605
Liaoning,Power,2022-11-07/2022-11-13,2.50484
Liaoning,Power,2022-11-14/2022-11-20,2.573351
Liaoning,Power,2022-11-21/2022-11-27,2.569416
Liaoning,Power,2022-11-28/2022-12-04,2.637257
Liaoning,Power,2022-12-05/2022-12-11,2.732829
Liaoning,Power,2022-12-12/2022-12-18,2.769211
Liaoning,Power,2022-12-19/2022-12-25,2.754844
Liaoning,Power,2022-12-26/2023-01-01,2.804104
Liaoning,Power,2023-01-02/2023-01-08,2.74608
Liaoning,Power,2023-01-09/2023-01-15,2.488968
Liaoning,Power,2023-01-16/2023-01-22,2.253283
Liaoning,Power,2023-01-23/2023-01-29,2.173776
Liaoning,Power,2023-01-30/2023-02-05,2.691197
Liaoning,Power,2023-02-06/2023-02-12,2.994129
Liaoning,Power,2023-02-13/2023-02-19,3.024946
Liaoning,Power,2023-02-20/2023-02-26,3.048849
Liaoning,Power,2023-02-27/2023-03-05,2.605428
Liaoning,Power,2023-03-06/2023-03-12,2.4196750000000002
Liaoning,Power,2023-03-13/2023-03-19,2.40068
Liaoning,Power,2023-03-20/2023-03-26,2.407432
Liaoning,Power,2023-03-27/2023-04-02,2.219804
Liaoning,Power,2023-04-03/2023-04-09,1.853838
Liaoning,Power,2023-04-10/2023-04-16,1.869418
Liaoning,Power,2023-04-17/2023-04-23,1.869258
Liaoning,Power,2023-04-24/2023-04-30,1.823105
Liaoning,Power,2023-05-01/2023-05-07,1.738656
Liaoning,Power,2023-05-08/2023-05-14,1.827372
Liaoning,Power,2023-05-15/2023-05-21,1.812578
Liaoning,Power,2023-05-22/2023-05-28,1.849671
Liaoning,Power,2023-05-29/2023-06-04,2.2121399999999998
Liaoning,Power,2023-06-05/2023-06-11,2.4445639999999997
Liaoning,Power,2023-06-12/2023-06-18,2.550545
Liaoning,Power,2023-06-19/2023-06-25,2.52448
Liaoning,Power,2023-06-26/2023-07-02,2.648068
Liaoning,Power,2023-07-03/2023-07-09,2.760201
Liaoning,Power,2023-07-10/2023-07-16,2.970752
Liaoning,Power,2023-07-17/2023-07-23,2.878217
Liaoning,Power,2023-07-24/2023-07-30,2.771916
Liaoning,Power,2023-07-31/2023-08-06,2.733589
Liaoning,Power,2023-08-07/2023-08-13,2.780592
Liaoning,Power,2023-08-14/2023-08-20,2.805951
Liaoning,Power,2023-08-21/2023-08-27,2.687697
Liaoning,Power,2023-08-28/2023-09-03,2.373402
Liaoning,Power,2023-09-04/2023-09-10,2.354845
Liaoning,Power,2023-09-11/2023-09-17,2.3216229999999998
Liaoning,Power,2023-09-18/2023-09-24,2.319683
Liaoning,Power,2023-09-25/2023-10-01,2.191726
Liaoning,Power,2023-10-02/2023-10-08,2.195814
Liaoning,Power,2023-10-09/2023-10-15,2.231112
Liaoning,Power,2023-10-16/2023-10-22,2.150998
Liaoning,Power,2023-10-23/2023-10-29,2.238508
Liaoning,Power,2023-10-30/2023-11-05,2.46337
Liaoning,Power,2023-11-06/2023-11-12,2.630621
Liaoning,Power,2023-11-13/2023-11-19,2.723566
Liaoning,Power,2023-11-20/2023-11-26,2.8233699999999997
Liaoning,Power,2023-11-27/2023-12-03,2.896189
Liaoning,Power,2023-12-04/2023-12-10,2.818687
Liaoning,Power,2023-12-11/2023-12-17,3.0809759999999997
Liaoning,Power,2023-12-18/2023-12-24,3.184592
Liaoning,Power,2023-12-25/2023-12-31,3.136443
Liaoning,Power,2024-01-01/2024-01-07,2.847249
Liaoning,Power,2024-01-08/2024-01-14,2.827336
Liaoning,Power,2024-01-15/2024-01-21,2.859686
Liaoning,Power,2024-01-22/2024-01-28,2.866032
Liaoning,Power,2024-01-29/2024-02-04,2.896319
Liaoning,Power,2024-02-05/2024-02-11,2.454576
Liaoning,Power,2024-02-12/2024-02-18,1.891613
Liaoning,Power,2024-02-19/2024-02-25,2.665362
Liaoning,Power,2024-02-26/2024-03-03,2.5832105
Liaoning,Power,2024-03-04/2024-03-10,2.362264
Liaoning,Power,2024-03-11/2024-03-17,2.222611
Liaoning,Power,2024-03-18/2024-03-24,2.156895
Liaoning,Power,2024-03-25/2024-03-31,2.13363
Liaoning,Power,2024-04-01/2024-04-07,1.88805
Liaoning,Power,2024-04-08/2024-04-14,1.849737
Liaoning,Power,2024-04-15/2024-04-21,1.808689
Liaoning,Power,2024-04-22/2024-04-28,1.805377
Liaoning,Power,2024-04-29/2024-05-05,1.642079
Liaoning,Power,2024-05-06/2024-05-12,1.6675579999999999
Liaoning,Power,2024-05-13/2024-05-19,1.651758
Liaoning,Power,2024-05-20/2024-05-26,1.699108
Liaoning,Power,2024-05-27/2024-06-02,1.74226
Liaoning,Power,2024-06-03/2024-06-09,1.995344
Liaoning,Power,2024-06-10/2024-06-16,2.106416
Liaoning,Power,2024-06-17/2024-06-23,2.119743
Liaoning,Power,2024-06-24/2024-06-30,2.107482
Liaoning,Power,2024-07-01/2024-07-07,2.5408939999999998
Liaoning,Power,2024-07-08/2024-07-14,2.623099
Liaoning,Power,2024-07-15/2024-07-21,2.693101
Liaoning,Power,2024-07-22/2024-07-28,2.836715
Liaoning,Power,2024-07-29/2024-08-04,2.836868
Liaoning,Power,2024-08-05/2024-08-11,2.863508
Liaoning,Power,2024-08-12/2024-08-18,2.929642
Liaoning,Power,2024-08-19/2024-08-25,2.909919
Liaoning,Power,2024-08-26/2024-09-01,2.746038
Liaoning,Power,2024-09-02/2024-09-08,2.148976
Liaoning,Power,2024-09-09/2024-09-15,2.1397880000000002
Liaoning,Power,2024-09-16/2024-09-22,2.0110200000000003
Liaoning,Power,2024-09-23/2024-09-29,1.957195
Liaoning,Power,2024-09-30/2024-10-06,0.269171
Liaoning,Residential,2019-12-30/2020-01-05,2.286492
Liaoning,Residential,2020-01-06/2020-01-12,3.4124
Liaoning,Residential,2020-01-13/2020-01-19,3.619832
Liaoning,Residential,2020-01-20/2020-01-26,3.3268969999999998
Liaoning,Residential,2020-01-27/2020-02-02,3.464058
Liaoning,Residential,2020-02-03/2020-02-09,3.468295
Liaoning,Residential,2020-02-10/2020-02-16,3.017105
Liaoning,Residential,2020-02-17/2020-02-23,2.96403
Liaoning,Residential,2020-02-24/2020-03-01,2.6472635
Liaoning,Residential,2020-03-02/2020-03-08,2.6290139999999997
Liaoning,Residential,2020-03-09/2020-03-15,2.436159
Liaoning,Residential,2020-03-16/2020-03-22,1.882348
